上海电机学院,,普通类,,,,,2023,547,74961,2022,532,83691,2021,530,99984,2020,589,55355
西安医学院,,普通类,,,,,2023,571,46132,2022,562,45332,2021,575,46947,2020,590,54281
浙大城市学院,,普通类,,,,,2023,539,86255,2022,516,108302,2021,559,63644,2020,585,59698
成都大学,,普通类,,,,,2023,568,49343,2022,551,58004,2021,572,49827,2020,598,46111
北京第二外国语学院,,普通类,,,,,2023,538,87738,2022,563,44297,2021,580,42114,2020,592,52176
深圳技术大学,,普通类,,,,,2023,582,35635,2022,570,37209,2021,586,36819,2020,612,33477
中国石油大学（北京）克拉玛依校区,双一流,普通类,,,,,2023,574,43114,2022,560,47459,2021,571,50842,2020,588,56402
==========
==========
==========
